location	variant	date	proportion	proportionLower	proportionUpper
Chur (GR)	A.D.1.5	2025-02-26	0.01235327558218007	0.0032214654991628423	0.039582959560121055
Chur (GR)	A.D.1.5	2025-03-02	0.004969231823208426	0.0018326309722443664	0.013784228895664156
Chur (GR)	A.D.1.5	2025-03-06	0.003095529936418428	0.0007578879267750454	0.008585644095306084
Chur (GR)	A.D.1.5	2025-03-07	0.003221000898856955	0.0006305193267147053	0.009769979444003703
Chur (GR)	A.D.1.5	2025-03-15	0.0034687767322395847	0.000524389742770281	0.015301273058429498
Chur (GR)	A.D.1.5	2025-03-23	0.0008503129255782009	5.911406350754231e-32	0.0032744730931693325
Chur (GR)	A.D.1.5	2025-04-05	0.0006338708752375122	1.643327038100043e-21	0.0043035010109269195
Chur (GR)	A.D.1.5	2025-04-07	0.001090541750792715	1.3111452674885984e-28	0.00607034155410135
Chur (GR)	A.D.1.5	2025-04-13	0.0023579410927542376	7.056662144808601e-27	0.01155845002063428
Chur (GR)	A.D.1.5	2025-04-18	0.0014208800513343044	7.471508376700688e-23	0.004917972747433407
Chur (GR)	A.D.3	2024-11-24	0.009695913331561348	0.0012509507671024922	0.021930377119561764
Chur (GR)	A.D.3	2024-11-30	0.10551204834112055	0.003297907678265033	0.9034087245997091
Chur (GR)	A.D.3	2024-12-03	0.377080154753455	0.008629452514650958	0.9788227295904747
Chur (GR)	A.D.3	2024-12-07	0.8664727846755801	0.02467936603495091	0.989582521571857
Chur (GR)	A.D.3	2024-12-13	0.8160671565074388	0.006149211645148264	0.9933832633720611
Chur (GR)	A.D.3	2024-12-15	0.7252685362872004	0.005053491476321544	0.9925272971098835
Chur (GR)	A.D.3	2024-12-28	0.020403724042512894	0.001058624194668311	0.12079704124190947
Chur (GR)	A.D.3	2024-12-29	0.018955553291954984	0.0010140012178499228	0.07518339202097246
Chur (GR)	A.D.3	2025-01-11	0.0030603133360104185	0.001100307842984461	0.006186450705979153
Chur (GR)	A.D.3	2025-01-19	0.02881020441746445	0.010573799931915158	0.06802105082270547
Chur (GR)	A.D.3	2025-01-21	0.04666117958068756	0.02053742446999844	0.10453091905713438
Chur (GR)	A.D.3	2025-01-24	0.0648748412274427	0.027353647992384877	0.18164079711409195
Chur (GR)	A.D.3	2025-01-29	0.03706254585074344	0.014884292944948994	0.07653426775402727
Chur (GR)	A.D.3	2025-02-01	0.013201710159248503	0.0034792178787235485	0.0389427892385058
Chur (GR)	A.D.3	2025-02-06	0.00472190592919566	0.0015100458062859868	0.010201910977425526
Chur (GR)	A.D.3	2025-02-09	0.0038791399443806104	0.0010479103106792707	0.00899004774799914
Chur (GR)	A.D.3	2025-02-14	0.002423579457760929	0.0005628351569460186	0.005187962172863022
Chur (GR)	A.D.3	2025-02-18	0.0018809531719290113	0.0002659863133208869	0.0037199650140978266
Chur (GR)	A.D.3	2025-02-22	0.0019269178085584077	0.00029463635357496155	0.004137245090090273
Chur (GR)	A.D.3	2025-02-26	0.0032902200894034334	0.0003819152703875202	0.00763384495494231
Chur (GR)	A.D.3	2025-03-02	0.004802731717048661	0.00088593739029588	0.013727261050594998
Chur (GR)	A.D.3	2025-03-06	0.012655590084413092	0.0005187753550314588	0.014505806039299943
Chur (GR)	A.D.3	2025-03-07	0.016898854200353072	0.000665353690274322	0.018874928742805976
Chur (GR)	A.D.3	2025-03-15	0.8720437840293102	0.6264614453718147	0.9856374755694665
Chur (GR)	A.D.3	2025-03-23	0.9827267140111597	0.9559471825268354	0.9959003540643613
Chur (GR)	A.D.3	2025-04-05	0.2686727228153887	9.049633525624535e-05	0.9885055999794696
Chur (GR)	A.D.3	2025-04-07	0.2579574611518635	1.154537405543246e-09	0.9897677334455812
Chur (GR)	A.D.3	2025-04-13	0.015655943904307513	2.4336787805805137e-10	0.03860694429012633
Chur (GR)	A.D.3	2025-04-18	0.0015410744678484684	4.759160915544693e-13	0.006562662217251998
Chur (GR)	A.D.3.1	2024-11-24	0.00037225125399001905	1.769112447140002e-19	0.0010267243030446978
Chur (GR)	A.D.3.1	2024-11-30	0.0004970011889369443	9.419300881487687e-20	0.00155461220142267
Chur (GR)	A.D.3.1	2024-12-03	0.0007660953052624543	2.4486050229514883e-14	0.002121085941986446
Chur (GR)	A.D.3.1	2024-12-07	0.000641603653580438	6.442123999456627e-12	0.001951446912920007
Chur (GR)	A.D.3.1	2024-12-13	0.00025287402643566273	5.3972750753259085e-18	0.0010165457819998067
Chur (GR)	A.D.3.1	2024-12-15	0.00021609922271678683	5.733922208410265e-16	0.0009637495598435224
Chur (GR)	A.D.3.1	2024-12-28	0.0003602682820548027	1.4234708205181414e-12	0.001416940516973961
Chur (GR)	A.D.3.1	2024-12-29	0.0003523847383959225	5.463488032174176e-14	0.0013963539799998167
Chur (GR)	A.D.3.1	2025-01-11	0.0003034215080334459	3.020296066371528e-13	0.0011518594755123258
Chur (GR)	A.D.3.1	2025-01-19	0.0007017391760999415	3.350518114218591e-09	0.001481660554573588
Chur (GR)	A.D.3.1	2025-01-21	0.0007610011358629523	3.3661940150262546e-11	0.001625941409990181
Chur (GR)	A.D.3.1	2025-01-24	0.000876322093294344	7.625980157884446e-08	0.0019634585492963475
Chur (GR)	A.D.3.1	2025-01-29	0.0005948461042595283	2.869307261887128e-14	0.0015738514156959085
Chur (GR)	A.D.3.1	2025-02-01	0.00032379475252299734	3.926264985624491e-18	0.0011997174032875456
Chur (GR)	A.D.3.1	2025-02-06	0.0002486041940366341	2.213728079674398e-19	0.001181493739881669
Chur (GR)	A.D.3.1	2025-02-09	0.00028791574510478454	1.0337101333199765e-18	0.0010674399117431314
Chur (GR)	A.D.3.1	2025-02-14	0.0004532875370353897	1.7583699930940056e-15	0.0012082857890509844
Chur (GR)	A.D.3.1	2025-02-18	0.0006319203023475685	9.680235416305032e-11	0.0014726068764352837
Chur (GR)	A.D.3.1	2025-02-22	0.0008203942039029834	3.42776344576297e-09	0.0018164155996480316
Chur (GR)	A.D.3.1	2025-02-26	0.0010548937342039842	2.727249043479106e-09	0.002596647394697746
Chur (GR)	A.D.3.1	2025-03-02	0.0008490112846779292	1.1631941654730355e-10	0.002006805409228536
Chur (GR)	A.D.3.1	2025-03-06	0.0006984032511378722	3.2243481750994896e-11	0.0018454869938364332
Chur (GR)	A.D.3.1	2025-03-07	0.0007007541734848752	7.926253504459545e-11	0.001851747893208728
Chur (GR)	A.D.3.1	2025-03-15	0.0004947981321695026	2.1731666513081935e-10	0.0014966202204367946
Chur (GR)	A.D.3.1	2025-03-23	0.0003235109442936409	3.6184465589868367e-13	0.001215166054421372
Chur (GR)	A.D.3.1	2025-04-05	2.064119412578868e-05	7.501597034508205e-24	0.00012108084019820157
Chur (GR)	A.D.3.1	2025-04-07	1.4325003474493072e-05	3.24473524061011e-24	3.8739666808122325e-05
Chur (GR)	A.D.3.1	2025-04-13	9.062044424610328e-05	1.857954351690446e-19	0.0010395224427031306
Chur (GR)	A.D.3.1	2025-04-18	0.0002598605601419155	3.730909088435948e-17	0.0012869107469475189
Chur (GR)	A.D.5.2	2024-11-24	0.0010174788174901902	0.00041410469102612076	0.0021563251292148144
Chur (GR)	A.D.5.2	2024-11-30	0.0027215624285901307	0.0013147987372613358	0.004491072042133557
Chur (GR)	A.D.5.2	2024-12-03	0.003919996414699192	0.0017019812466308117	0.006758062473152991
Chur (GR)	A.D.5.2	2024-12-07	0.0014954097689687704	0.00014547474039874715	0.003199698553395953
Chur (GR)	A.D.5.2	2024-12-13	0.00043532285218945944	3.126949112210413e-18	0.0013195420336694899
Chur (GR)	A.D.5.2	2024-12-15	0.0005156154036720815	2.683185674549927e-17	0.0015006559454420142
Chur (GR)	A.D.5.2	2024-12-28	0.0004746284611587074	3.342458694273439e-17	0.0018525515715081182
Chur (GR)	A.D.5.2	2024-12-29	0.0004754474832764862	5.779818860987728e-17	0.0018118504992024034
Chur (GR)	A.D.5.2	2025-01-11	0.0014548183508423368	0.0006067110517459965	0.0026342958181288668
Chur (GR)	A.D.5.2	2025-01-19	0.0021744691287966743	0.0009318908024330459	0.003791082104351677
Chur (GR)	A.D.5.2	2025-01-21	0.0019088244038892872	0.0007973642988557489	0.0033495129968310684
Chur (GR)	A.D.5.2	2025-01-24	0.0016863968461721401	0.0006541609503921244	0.002973353836905881
Chur (GR)	A.D.5.2	2025-01-29	0.0016326729913355186	0.0007991696110938963	0.00259670335211633
Chur (GR)	A.D.5.2	2025-02-01	0.001609782240426566	0.0005485014555054933	0.0027228129344548753
Chur (GR)	A.D.5.2	2025-02-06	0.0019943888460296107	0.0007399359184733499	0.0033888211825551253
Chur (GR)	A.D.5.2	2025-02-09	0.0020305831991143165	0.000915094957523763	0.003867852198980673
Chur (GR)	A.D.5.2	2025-02-14	0.0021996632372833598	0.0011419603912841403	0.003922957201000035
Chur (GR)	A.D.5.2	2025-02-18	0.0032234525217374756	0.00182463928729494	0.005297997538786201
Chur (GR)	A.D.5.2	2025-02-22	0.005474674795003954	0.002899267962464402	0.009423766470980303
Chur (GR)	A.D.5.2	2025-02-26	0.01436507647337295	0.00496769063198856	0.03967803677461554
Chur (GR)	A.D.5.2	2025-03-02	0.10467141276895216	0.006638317590584551	0.4885977877682744
Chur (GR)	A.D.5.2	2025-03-06	0.2803063005613455	0.005874616043333807	0.9563878338222067
Chur (GR)	A.D.5.2	2025-03-07	0.27974891682900327	0.005626321855145365	0.9565155802000103
Chur (GR)	A.D.5.2	2025-03-15	0.0036868120028396077	0.0016122519902817356	0.007787026810463881
Chur (GR)	A.D.5.2	2025-03-23	0.0003622781831287702	1.3646211252736664e-22	0.0015772971890412439
Chur (GR)	A.D.5.2	2025-04-05	0.19131307545402393	0.00226621022073152	0.9917556709303889
Chur (GR)	A.D.5.2	2025-04-07	0.33988197664343944	0.0036178149263823563	0.9938064783842612
Chur (GR)	A.D.5.2	2025-04-13	0.961961053988469	0.49334210960393476	0.9953023836740732
Chur (GR)	A.D.5.2	2025-04-18	0.9958876154337268	0.9925789194226947	0.997814108027519
Chur (GR)	undetermined	2024-11-24	0.045066307363799595	2.84591667901286e-11	0.744895530883079
Chur (GR)	undetermined	2024-11-30	0.4510011409714751	5.0720924178102296e-14	0.9819837791045334
Chur (GR)	undetermined	2024-12-03	0.5359253905000823	9.317592713027783e-16	0.9735970560638307
Chur (GR)	undetermined	2024-12-07	0.1022353770102094	9.154049560007996e-21	0.9618881777753678
Chur (GR)	undetermined	2024-12-13	0.09561469544556514	2.3078310906384102e-23	0.9851363063571523
Chur (GR)	undetermined	2024-12-15	0.16254215890962315	1.930779021235905e-21	0.9888061402641874
Chur (GR)	undetermined	2024-12-28	0.1110011705832	4.222540183847994e-23	0.9894226165246207
Chur (GR)	undetermined	2024-12-29	0.10014716048000304	4.345466728062257e-27	0.9890631788444673
Chur (GR)	undetermined	2025-01-11	0.003576929335361128	2.4238019892815338e-11	0.010924076095673632
Chur (GR)	undetermined	2025-01-19	0.010660207356770996	1.9963548123455414e-12	0.0778174714484566
Chur (GR)	undetermined	2025-01-21	0.011259426738172953	3.3863366544128975e-16	0.08810671819969974
Chur (GR)	undetermined	2025-01-24	0.011944938084454964	4.690807518546626e-17	0.0781375965185882
Chur (GR)	undetermined	2025-01-29	0.02284929467729415	0.0005608907667770568	0.1201081802132866
Chur (GR)	undetermined	2025-02-01	0.026259968478662882	0.002416183156199686	0.14631412535563146
Chur (GR)	undetermined	2025-02-06	0.009540352685090002	0.0023606718482705076	0.026057472655683405
